topic,response_type,model1,model2,jsd
patriotism-patriotic-patriot,base,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.477
patriotism-patriotic-patriot,base,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.293
patriotism-patriotic-patriot,base,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.419
patriotism-patriotic-patriot,base,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.54
patriotism-patriotic-patriot,base,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.355
patriotism-patriotic-patriot,base,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.542
patriotism-patriotic-patriot,base,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.399
patriotism-patriotic-patriot,base,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.468
patriotism-patriotic-patriot,base,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.481
patriotism-patriotic-patriot,base,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.561
patriotism-patriotic-patriot,base,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.477
patriotism-patriotic-patriot,base,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.544
patriotism-patriotic-patriot,base,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.524
patriotism-patriotic-patriot,base,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.405
patriotism-patriotic-patriot,base,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.512
patriotism-patriotic-patriot,base,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.442
patriotism-patriotic-patriot,base,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.42
patriotism-patriotic-patriot,base,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.388
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.557
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.559
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.639
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.565
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.472
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.475
patriotism-patriotic-patriot,care,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.501
patriotism-patriotic-patriot,care,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.313
patriotism-patriotic-patriot,care,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.485
patriotism-patriotic-patriot,care,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.356
patriotism-patriotic-patriot,care,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.45
patriotism-patriotic-patriot,care,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.473
patriotism-patriotic-patriot,care,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.452
patriotism-patriotic-patriot,care,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.453
patriotism-patriotic-patriot,care,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.423
patriotism-patriotic-patriot,care,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.441
patriotism-patriotic-patriot,care,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.456
patriotism-patriotic-patriot,care,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.463
patriotism-patriotic-patriot,care,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.407
patriotism-patriotic-patriot,care,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.556
patriotism-patriotic-patriot,care,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.512
patriotism-patriotic-patriot,care,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.543
patriotism-patriotic-patriot,care,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.506
patriotism-patriotic-patriot,care,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.481
patriotism-patriotic-patriot,care,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.51
patriotism-patriotic-patriot,care,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.338
patriotism-patriotic-patriot,care,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.431
patriotism-patriotic-patriot,care,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.41
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.51
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.457
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.573
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.513
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.455
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.477
patriotism-patriotic-patriot,equality,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.494
patriotism-patriotic-patriot,equality,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.38
patriotism-patriotic-patriot,equality,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.489
patriotism-patriotic-patriot,equality,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.397
patriotism-patriotic-patriot,equality,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.433
patriotism-patriotic-patriot,equality,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.4
patriotism-patriotic-patriot,equality,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.497
patriotism-patriotic-patriot,equality,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.568
patriotism-patriotic-patriot,equality,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.338
patriotism-patriotic-patriot,equality,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.452
patriotism-patriotic-patriot,equality,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.44
patriotism-patriotic-patriot,equality,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.54
patriotism-patriotic-patriot,equality,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.57
patriotism-patriotic-patriot,equality,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.542
patriotism-patriotic-patriot,equality,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.556
patriotism-patriotic-patriot,equality,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.552
patriotism-patriotic-patriot,equality,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.529
patriotism-patriotic-patriot,equality,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.479
patriotism-patriotic-patriot,equality,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.581
patriotism-patriotic-patriot,equality,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.366
patriotism-patriotic-patriot,equality,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.385
patriotism-patriotic-patriot,equality,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.423
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.383
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.417
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.494
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.381
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.414
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,loyalty,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.45
patriotism-patriotic-patriot,loyalty,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.287
patriotism-patriotic-patriot,loyalty,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.448
patriotism-patriotic-patriot,loyalty,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.317
patriotism-patriotic-patriot,loyalty,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.417
patriotism-patriotic-patriot,loyalty,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,loyalty,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.39
patriotism-patriotic-patriot,loyalty,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.424
patriotism-patriotic-patriot,loyalty,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.294
patriotism-patriotic-patriot,loyalty,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.375
patriotism-patriotic-patriot,loyalty,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,loyalty,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.375
patriotism-patriotic-patriot,loyalty,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.381
patriotism-patriotic-patriot,loyalty,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.454
patriotism-patriotic-patriot,loyalty,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,loyalty,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.461
patriotism-patriotic-patriot,loyalty,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.381
patriotism-patriotic-patriot,loyalty,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,loyalty,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.415
patriotism-patriotic-patriot,loyalty,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,loyalty,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.331
patriotism-patriotic-patriot,loyalty,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.486
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.52
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.504
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.546
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.497
patriotism-patriotic-patriot,proportionality,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.512
patriotism-patriotic-patriot,proportionality,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.391
patriotism-patriotic-patriot,proportionality,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.387
patriotism-patriotic-patriot,proportionality,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.364
patriotism-patriotic-patriot,proportionality,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.414
patriotism-patriotic-patriot,proportionality,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.438
patriotism-patriotic-patriot,proportionality,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.417
patriotism-patriotic-patriot,proportionality,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.42
patriotism-patriotic-patriot,proportionality,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.452
patriotism-patriotic-patriot,proportionality,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.454
patriotism-patriotic-patriot,proportionality,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.404
patriotism-patriotic-patriot,proportionality,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.449
patriotism-patriotic-patriot,proportionality,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.474
patriotism-patriotic-patriot,proportionality,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.47
patriotism-patriotic-patriot,proportionality,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.437
patriotism-patriotic-patriot,proportionality,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.693
patriotism-patriotic-patriot,proportionality,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.415
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.498
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.453
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.512
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.485
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.506
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.507
patriotism-patriotic-patriot,purity,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.503
patriotism-patriotic-patriot,purity,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.44
patriotism-patriotic-patriot,purity,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.507
patriotism-patriotic-patriot,purity,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.454
patriotism-patriotic-patriot,purity,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.442
patriotism-patriotic-patriot,purity,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.504
patriotism-patriotic-patriot,purity,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.494
patriotism-patriotic-patriot,purity,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.414
patriotism-patriotic-patriot,purity,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.458
patriotism-patriotic-patriot,purity,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.453
patriotism-patriotic-patriot,purity,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.486
patriotism-patriotic-patriot,purity,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.445
patriotism-patriotic-patriot,purity,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.539
patriotism-patriotic-patriot,purity,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.525
patriotism-patriotic-patriot,purity,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.568
patriotism-patriotic-patriot,purity,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.544
patriotism-patriotic-patriot,purity,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.491
patriotism-patriotic-patriot,purity,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.459
patriotism-patriotic-patriot,purity,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.484
patriotism-patriotic-patriot,purity,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.445
patriotism-patriotic-patriot,purity,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.385
patriotism-patriotic-patriot,purity,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.418
police-brutality,authority,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.474
police-brutality,authority,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.44
police-brutality,authority,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.383
police-brutality,authority,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.499
police-brutality,authority,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.416
police-brutality,authority,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.462
police-brutality,authority,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.519
police-brutality,authority,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.389
police-brutality,authority,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.468
police-brutality,authority,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.37
police-brutality,authority,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.424
police-brutality,authority,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.419
police-brutality,authority,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.497
police-brutality,authority,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.403
police-brutality,authority,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.407
police-brutality,authority,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.456
police-brutality,authority,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.429
police-brutality,authority,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.537
police-brutality,authority,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.498
police-brutality,authority,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.476
police-brutality,authority,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.463
police-brutality,authority,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.521
police-brutality,authority,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.442
police-brutality,authority,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.427
police-brutality,authority,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.531
police-brutality,authority,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.405
police-brutality,authority,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.533
police-brutality,authority,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.57
police-brutality,base,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.39
police-brutality,base,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.387
police-brutality,base,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.49
police-brutality,base,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.424
police-brutality,base,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.462
police-brutality,base,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.478
police-brutality,base,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.503
police-brutality,base,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.304
police-brutality,base,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.397
police-brutality,base,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.292
police-brutality,base,Llama-3.1-70B-Instruct,Qwen2.5-14B-Instruct,0.404
police-brutality,base,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,0.352
police-brutality,base,Llama-3.1-70B-Instruct,Qwen2.5-7B-Instruct,0.439
police-brutality,base,Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,0.395
police-brutality,base,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,0.356
police-brutality,base,Llama-3.1-8B-Instruct,Qwen2.5-14B-Instruct,0.445
police-brutality,base,Llama-3.1-8B-Instruct,Qwen2.5-72B-Instruct,0.406
police-brutality,base,Llama-3.1-8B-Instruct,Qwen2.5-7B-Instruct,0.449
police-brutality,base,Llama-3.2-1B-Instruct,Llama-3.2-3B-Instruct,0.4
police-brutality,base,Llama-3.2-1B-Instruct,Qwen2.5-14B-Instruct,0.505
police-brutality,base,Llama-3.2-1B-Instruct,Qwen2.5-72B-Instruct,0.493
police-brutality,base,Llama-3.2-1B-Instruct,Qwen2.5-7B-Instruct,0.482
police-brutality,base,Llama-3.2-3B-Instruct,Qwen2.5-14B-Instruct,0.464
police-brutality,base,Llama-3.2-3B-Instruct,Qwen2.5-72B-Instruct,0.405
police-brutality,base,Llama-3.2-3B-Instruct,Qwen2.5-7B-Instruct,0.454
police-brutality,base,Qwen2.5-14B-Instruct,Qwen2.5-72B-Instruct,0.278
police-brutality,base,Qwen2.5-14B-Instruct,Qwen2.5-7B-Instruct,0.399
police-brutality,base,Qwen2.5-72B-Instruct,Qwen2.5-7B-Instruct,0.451
police-brutality,care,Apertus-8B-Instruct-2509,Llama-3.1-70B-Instruct,0.413
police-brutality,care,Apertus-8B-Instruct-2509,Llama-3.1-8B-Instruct,0.439
police-brutality,care,Apertus-8B-Instruct-2509,Llama-3.2-1B-Instruct,0.371
police-brutality,care,Apertus-8B-Instruct-2509,Llama-3.2-3B-Instruct,0.472
police-brutality,care,Apertus-8B-Instruct-2509,Qwen2.5-14B-Instruct,0.435
police-brutality,care,Apertus-8B-Instruct-2509,Qwen2.5-72B-Instruct,0.528
police-brutality,care,Apertus-8B-Instruct-2509,Qwen2.5-7B-Instruct,0.374
police-brutality,care,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,0.361
police-brutality,care,Llama-3.1-70B-Instruct,Llama-3.2-1B-Instruct,0.429
police-brutality,care,Llama-3.1-70B-Instruct,Llama-3.2-3B-Instruct,0.37
